Date & Time,Inside Temp - °C,High Inside Temp - °C,Low Inside Temp - °C,Inside Hum - %,High Inside Hum - %,Low Inside Hum - %,Inside Dew Point - °C,Inside Wet Bulb - °C,Inside Heat Index - °C,Inside High Heat Index - °C,Barometer - mm Hg,High Bar - mm Hg,Low Bar - mm Hg,Absolute Pressure - mm Hg,Temp - °C,High Temp - °C,Low Temp - °C,Hum - %,High Hum - %,Low Hum - %,Dew Point - °C,High Dew Point - °C,Low Dew Point - °C,Wet Bulb - °C,High Wet Bulb - °C,Low Wet Bulb - °C,Avg Wind Speed - m/s,Prevailing Wind Dir,Avg Wind Dir,Wind Run - m,High Wind Speed - m/s,High Wind Direction,Wind Chill - °C,Low Wind Chill - °C,Heat Index - °C,ET - mm,High Heat Index - °C,Thw Index - °C,High Thw Index - °C,Low Thw Index - °C,Thsw Index - °C,High Thsw Index - °C,Low Thsw Index - °C,Rain - mm,High Rain Rate - mm,Solar Rad - W/m^2,High Solar Rad - W/m^2,Solar Energy - Ly,UV Index,High UV Index,UV Dose - MEDs,Heating Degree Days,Cooling Degree Days,AQI,High AQI,PM 1 - ug/m³,High PM 1 - ug/m³,PM 2.5 - ug/m³,High PM 2.5 - ug/m³,PM 10 - ug/m³,High PM 10 - ug/m³,Temp - °C,High Temp - °C,Low Temp - °C,Hum - %,High Hum - %,Low Hum - %,Dew Point - °C,High Dew Point - °C,Low Dew Point - °C,Wet Bulb - °C,High Wet Bulb - °C,Low Wet Bulb - °C,Heat Index - °C,High Heat Index - °C
2/22/2024 3:00,29,29,29,34,34,34,12,18,28,28,761.7,761.8,761.7,704.3,24,24,23,52,53,49,13,14,12,17,17,16,1,N,NNE,0.4,3,ENE,24,23,24,--,24,24,24,23,23,23,22,0,0,0,0,0,0,0,0,0,0.054,41,46,34,39,52,57,65,74,26,26,26,43,43,41,13,13,12,16,16,16,26,26
2/22/2024 3:15,29,29,29,35,35,34,12,18,28,28,761.6,761.7,761.6,704.2,24,24,24,52,52,52,14,14,13,17,17,17,2,ENE,ENE,0.5,4,ENE,24,24,24,--,24,24,24,24,23,23,23,0,0,0,0,0,0,0,0,0,0.059,42,50,35,41,53,63,66,75,26,26,26,45,46,43,13,14,13,17,17,16,26,26
2/22/2024 3:30,29,29,29,35,35,34,12,18,28,28,761.6,761.6,761.5,704.2,24,24,24,54,54,52,14,14,14,17,17,17,2,NE,NE,0.5,4,ENE,24,24,24,0,24,24,24,24,22,23,22,0,0,0,0,0,0,0,0,0,0.057,43,51,35,40,54,64,67,74,26,26,26,45,47,45,13,14,13,17,17,16,26,26
2/22/2024 3:45,29,29,29,35,35,35,12,18,28,28,761.7,761.7,761.6,704.3,23,24,23,55,55,54,13,14,13,17,17,17,1,NNE,NNE,0.2,2,ENE,23,23,23,--,24,23,24,23,22,22,22,0,0,0,0,0,0,0,0,0,0.053,44,54,36,42,55,68,69,84,26,26,26,46,47,45,14,14,13,17,17,17,26,26
2/22/2024 4:00,29,29,29,36,36,35,12,18,28,28,761.9,761.9,761.7,704.5,22,23,22,55,57,54,12,13,12,16,17,16,1,NW,NW,0.4,5,NW,22,22,22,--,23,22,23,22,20,22,20,0,0,0,0,0,0,0,0,0,0.042,45,51,37,43,57,65,70,78,26,26,26,46,47,46,13,14,13,16,17,16,25,26
2/22/2024 4:15,29,29,29,36,36,36,12,18,28,28,761.9,761.9,761.8,704.6,21,22,21,54,54,53,12,12,12,15,16,15,3,NW,NW,0.8,5,NW,21,21,20,--,21,20,21,20,19,20,19,0,0,0,0,0,0,0,0,0,0.033,44,50,36,41,55,63,68,77,26,26,25,45,46,45,13,13,13,16,16,16,25,25
2/22/2024 4:30,29,29,29,36,36,36,12,18,28,28,762.1,762.1,761.9,704.6,21,21,20,56,57,54,11,12,11,15,15,15,4,WNW,WNW,0.9,5,NW,20,20,20,0,20,19,20,19,18,19,18,0,0,0,0,0,0,0,0,0,0.024,45,53,37,42,56,67,69,78,25,25,25,46,46,45,13,13,12,16,16,16,25,25
2/22/2024 4:45,29,29,29,36,36,36,12,18,28,28,762.2,762.2,762.1,704.8,20,20,20,57,57,56,11,11,11,15,15,15,4,WNW,WNW,0.9,5,WNW,20,19,20,--,20,19,19,19,18,18,18,0,0,0,0,0,0,0,0,0,0.018,44,50,36,41,55,63,69,76,25,25,25,46,46,46,12,13,12,16,16,15,24,25
2/22/2024 5:00,29,29,29,36,36,36,12,18,28,28,762.3,762.3,762.2,704.9,20,20,20,52,57,52,10,11,10,14,15,14,4,WNW,WNW,1,5,WNW,20,20,20,--,20,19,19,19,18,18,18,0,0,0,0,0,0,0,0,0,0.02,43,49,35,39,54,61,67,75,25,25,25,45,46,45,12,12,12,15,16,15,24,24
2/22/2024 5:15,29,29,29,36,36,36,12,18,28,28,762.4,762.5,762.3,705,21,21,20,49,52,49,9,10,9,14,14,14,4,NW,NW,1,6,NW,20,20,20,--,20,19,19,19,18,18,18,0,0,0,0,0,0,0,0,0,0.022,43,50,36,43,53,63,66,75,25,25,25,44,45,44,11,12,11,15,15,15,24,24
2/22/2024 5:30,29,29,29,36,36,36,12,18,28,28,762.7,762.7,762.5,705.2,20,21,20,46,49,46,8,10,8,13,14,13,4,NW,NW,1,5,WNW,20,20,19,0,20,19,19,19,18,18,18,0,0,0,0,0,0,0,0,0,0.022,40,46,33,37,50,57,62,71,24,25,24,42,44,41,11,12,10,14,15,14,24,24
2/22/2024 5:45,28,29,28,36,36,36,12,18,28,28,762.9,762.9,762.7,705.4,20,20,20,43,46,43,7,8,7,13,13,13,4,WNW,WNW,1,5,NW,20,20,19,--,19,19,19,18,17,18,17,0,0,0,0,0,0,0,0,0,0.021,38,43,32,36,47,54,59,69,24,24,24,39,42,39,10,11,9,13,14,13,24,24
2/22/2024 6:00,28,28,28,35,36,35,12,18,27,28,763,763,762.9,705.5,20,20,20,42,43,42,7,7,7,13,13,13,4,NW,NW,1.1,6,WNW,19,19,19,--,19,18,19,18,17,18,17,0,0,0,0,0,0,0,0,0,0.021,36,41,30,35,45,51,57,67,24,24,24,39,40,38,9,10,9,13,14,13,24,24
2/22/2024 6:15,28,28,28,35,35,35,11,18,27,27,763.1,763.2,763,705.7,20,20,20,43,43,42,7,7,7,13,13,13,4,NW,NW,1,5,WNW,19,19,19,--,19,18,18,18,17,17,17,0,0,0,0,0,0,0,0,0,0.018,33,37,27,31,41,46,50,60,24,24,24,38,40,38,9,10,9,13,13,13,24,24
2/22/2024 6:30,28,28,28,34,35,34,11,17,27,27,763.4,763.4,763.2,705.9,20,20,20,43,43,43,7,7,7,13,13,13,4,NW,NW,1.1,6,NW,19,19,19,0,19,18,18,18,17,17,17,0,0,0,0,0,0,0,0,0,0.016,32,36,27,30,40,45,49,60,24,24,24,39,39,38,9,9,9,13,13,13,24,24
2/22/2024 6:45,29,29,28,34,35,34,11,18,28,28,763.5,763.5,763.4,706,20,20,20,44,44,43,7,7,7,13,13,13,4,NW,NW,1,6,NNW,19,19,19,--,19,18,18,18,17,17,17,0,0,0,0,0,0,0,0,0,0.016,30,34,25,28,38,43,46,53,24,24,24,38,39,38,9,9,9,13,13,13,24,24
2/22/2024 7:00,29,29,29,34,34,34,11,18,28,28,763.7,763.7,763.5,706.2,20,20,20,44,44,44,7,7,7,13,13,12,4,NW,NW,1,5,NW,19,19,19,--,19,18,18,18,17,17,17,0,0,6,16,0.13,0,0,0,0,0.014,30,34,25,28,37,43,46,58,24,24,24,38,39,38,9,9,9,13,13,13,24,24
2/22/2024 7:15,29,29,29,33,34,33,11,18,28,28,763.9,763.9,763.7,706.4,20,20,20,44,45,44,7,7,7,13,13,13,3,NW,NW,0.9,5,NW,20,19,19,--,19,19,19,18,18,18,17,0,0,29,44,0.63,0,0,0,0,0.014,31,35,26,28,38,44,47,55,24,24,24,38,39,38,9,9,9,13,13,13,24,24
2/22/2024 7:30,30,30,29,32,33,32,11,18,29,29,764,764,763.9,706.5,20,20,20,45,45,44,8,8,7,13,13,13,4,NW,NW,0.9,5,NW,19,19,19,0.1,19,18,19,18,17,18,17,0,0,65,88,1.4,0,0,0,0,0.017,30,34,25,28,38,43,46,55,24,25,24,38,39,38,9,9,9,13,13,13,24,24
2/22/2024 7:45,30,30,30,31,32,31,11,18,29,29,764.3,764.3,764,706.8,20,20,20,45,45,45,8,8,8,13,13,13,4,NW,NW,0.9,5,NW,20,19,19,--,19,19,19,18,18,18,17,0,0,115,141,2.48,1,1,0.1,0,0.019,30,34,25,28,37,43,46,55,25,25,24,38,39,38,10,10,9,13,13,13,24,24
2/22/2024 8:00,31,31,30,31,31,31,12,19,30,30,764.5,764.6,764.3,707,21,21,20,46,46,45,9,9,8,14,14,13,3,NNW,NNW,0.8,5,NNW,21,20,20,--,20,20,20,19,19,19,18,0,0,173,200,3.71,1,1,0.1,0,0.024,30,35,24,28,37,44,46,55,25,25,25,38,39,38,10,10,10,14,14,13,25,25
2/22/2024 8:15,32,32,31,30,31,30,12,19,31,31,764.6,764.6,764.5,707,21,22,21,45,46,45,9,9,9,15,15,14,3,NNW,NNW,0.8,6,NNW,22,21,21,--,21,21,21,20,21,21,19,0,0,230,257,4.95,1,2,0.1,0,0.033,31,36,25,28,38,45,47,57,26,26,25,38,38,38,11,11,10,14,14,14,25,25
2/22/2024 8:30,32,32,32,30,30,30,12,19,31,31,764.7,764.8,764.6,707.2,22,23,22,44,45,44,10,10,9,15,15,14,4,NNW,NNW,0.9,6,NNW,22,21,22,0.2,22,21,21,21,22,22,21,0,0,285,311,6.14,2,2,0.2,0,0.041,31,35,25,29,38,44,47,57,26,27,26,37,38,37,11,11,11,15,15,14,26,26
2/22/2024 8:45,33,33,32,30,31,30,13,20,32,32,764.9,765,764.7,707.4,23,23,23,42,44,41,10,10,9,15,15,15,4,NNW,NNW,1,6,NNW,22,22,23,--,23,22,22,21,22,22,22,0,0,341,367,7.34,2,2,0.2,0,0.048,30,34,25,28,38,43,47,56,27,28,27,36,38,36,11,12,11,15,15,15,27,27
2/22/2024 9:00,33,33,33,29,30,29,13,20,33,33,765,765,764.9,707.4,24,24,23,41,42,41,10,10,9,16,16,15,4,NNW,NNW,1.1,7,NNW,23,22,24,--,24,23,23,22,24,24,22,0,0,397,422,8.53,3,3,0.3,0,0.056,29,34,23,28,36,43,45,56,28,28,28,35,36,35,12,12,11,15,15,15,27,27
2/22/2024 9:15,34,34,33,29,29,29,13,20,33,33,765.1,765.1,765,707.5,24,24,24,41,42,40,10,10,10,16,16,16,5,NNW,NNW,1.4,8,NNW,23,23,24,--,24,22,23,22,23,24,23,0,0,450,476,9.69,3,4,0.3,0,0.062,27,32,22,26,34,40,41,56,29,29,28,35,35,35,12,12,11,15,16,15,28,28
2/22/2024 9:30,34,34,34,29,29,28,13,21,34,34,765.1,765.1,765,707.6,25,25,24,40,42,40,11,11,10,16,16,16,5,N,N,1.3,8,N,24,22,24,0.4,24,23,23,22,24,24,23,0,0,502,524,10.79,4,4,0.4,0,0.066,27,32,22,26,33,40,40,50,29,29,29,35,35,34,12,12,12,16,16,15,28,29
2/22/2024 9:45,35,35,34,29,29,28,14,21,34,34,765.2,765.3,765.1,707.6,25,26,25,40,40,40,11,11,11,17,17,16,5,N,NNW,1.2,8,NNW,24,24,25,--,25,24,24,23,26,26,25,0,0,552,578,11.87,4,5,0.5,0,0.073,27,32,22,26,34,40,41,54,30,30,29,35,35,34,13,13,12,16,16,16,29,29
2/22/2024 10:00,35,35,35,28,29,28,14,21,35,35,765.2,765.2,765.1,707.6,26,26,26,39,40,39,11,11,11,17,17,17,5,N,NNW,1.2,8,N,25,24,25,--,25,24,24,24,26,26,25,0,0,601,621,12.93,5,5,0.5,0,0.077,26,31,22,25,33,39,39,49,30,31,30,34,35,34,13,13,13,17,17,16,30,30
2/22/2024 10:15,36,36,35,28,28,28,14,21,35,35,765.3,765.3,765.2,707.7,26,27,26,38,40,38,11,11,11,17,17,17,3,NNW,N,0.8,7,N,27,25,26,--,26,26,26,24,29,29,26,0,0,643,661,13.84,5,6,0.6,0,0.083,26,30,21,25,32,38,38,55,31,31,30,33,35,33,13,14,13,17,17,16,31,31
2/22/2024 10:30,36,36,36,28,28,28,14,21,36,36,765.2,765.3,765.2,707.6,27,27,27,36,37,36,11,11,10,17,17,17,3,N,N,0.7,6,N,27,26,26,0.6,26,26,26,25,29,29,28,0,0,682,700,14.67,6,6,0.6,0,0.088,26,32,21,25,33,40,41,57,32,32,31,32,34,31,13,13,13,17,17,16,31,31
2/22/2024 10:45,36,36,36,27,28,27,14,21,36,36,765,765.2,765,707.4,27,28,27,34,35,31,10,11,8,17,17,16,3,N,N,0.7,7,N,28,27,26,--,26,26,26,26,29,29,29,0,0,718,735,15.45,6,7,0.7,0,0.093,23,29,19,24,29,36,34,49,32,33,32,30,32,29,13,13,12,16,17,16,32,32
2/22/2024 11:00,36,36,36,27,27,27,14,21,36,36,764.9,765,764.9,707.3,28,28,28,32,34,31,9,10,9,17,17,16,4,N,N,1,8,NNE,27,27,27,--,27,26,27,26,29,30,28,0,0,747,759,16.06,7,7,0.7,0,0.096,23,29,19,23,29,36,34,48,33,33,32,29,30,28,12,13,12,16,17,16,32,32
2/22/2024 11:15,36,36,36,26,27,26,14,21,36,36,764.8,764.9,764.8,707.2,28,28,28,32,33,31,10,10,9,17,17,17,3,N,N,0.8,7,NNW,28,27,27,--,27,26,27,26,29,29,29,0,0,771,786,16.57,7,7,0.8,0,0.099,25,30,21,24,32,38,37,50,33,34,33,28,29,28,13,13,12,17,17,16,33,33
2/22/2024 11:30,36,36,36,26,26,26,14,21,36,36,764.6,764.7,764.6,707,28,29,28,32,33,31,10,11,10,17,17,17,3,N,N,0.7,6,N,28,28,27,0.7,27,27,27,26,30,31,29,0,0,798,814,17.17,8,8,0.8,0,0.103,25,29,21,23,31,36,36,48,34,34,34,27,29,27,13,14,13,17,17,16,33,33
2/22/2024 11:45,37,37,36,26,26,26,14,21,36,36,764.4,764.6,764.3,706.8,28,29,28,31,32,31,10,10,10,17,17,17,4,N,NNE,0.9,7,N,28,28,27,--,27,27,27,27,30,31,30,0,0,820,831,17.63,8,8,0.9,0,0.105,25,30,22,26,31,38,36,49,34,34,34,27,29,27,13,14,12,17,17,16,34,34
2/22/2024 12:00,37,37,37,26,26,26,14,22,36,36,764,764.3,764,706.5,28,29,28,31,31,30,10,10,9,17,17,17,3,N,N,0.7,8,N,29,28,28,--,28,28,28,27,31,31,30,0,0,838,849,18.02,8,8,0.9,0,0.105,24,29,21,25,29,36,34,46,35,35,34,27,28,26,13,13,12,17,17,16,34,34
2/22/2024 12:15,37,37,37,26,26,26,14,22,37,37,763.8,764,763.8,706.2,29,29,29,30,31,29,9,10,9,17,17,17,2,N,N,0.6,7,NNW,29,29,28,--,28,28,28,27,31,31,31,0,0,847,853,18.23,8,9,0.9,0,0.11,23,27,20,22,28,34,32,45,35,36,35,25,27,25,13,14,12,17,17,16,35,35
2/22/2024 12:30,37,37,37,26,26,26,14,22,37,37,763.6,763.8,763.5,706.1,29,29,29,29,30,29,10,10,9,17,17,17,3,N,N,0.7,7,N,29,29,28,0.8,28,28,28,28,31,31,31,0,0,846,853,18.2,8,9,0.9,0,0.112,21,26,19,22,27,33,30,42,36,36,35,25,26,25,13,14,12,17,17,16,35,35
2/22/2024 12:45,37,37,37,26,26,26,14,22,37,37,763.3,763.5,763.3,705.8,29,30,29,30,30,29,10,10,9,17,17,17,3,NE,NNE,0.7,8,ENE,29,29,28,--,29,28,29,28,31,32,31,0,0,846,849,18.19,8,8,0.9,0,0.116,22,26,19,21,27,33,31,44,36,36,35,26,26,25,13,14,12,17,17,16,35,36
2/22/2024 13:00,37,37,37,26,26,26,14,22,37,37,763.1,763.3,763.1,705.6,30,30,29,29,30,29,10,10,10,18,18,17,2,N,N,0.6,5,N,30,29,29,--,29,29,29,28,32,32,31,0,0,837,844,18,8,8,0.9,0,0.118,22,26,18,21,28,33,31,44,36,37,36,25,27,24,13,14,13,17,18,17,36,36
2/22/2024 13:15,38,38,37,26,26,26,14,22,37,37,762.9,763,762.9,705.5,30,30,30,29,30,28,10,10,10,18,18,17,3,N,NNE,0.8,6,N,30,30,29,--,29,29,29,28,32,32,31,0,0,837,844,18.01,8,8,0.9,0,0.119,22,26,18,21,27,33,30,42,37,37,36,24,26,24,13,14,13,17,18,17,36,36
2/22/2024 13:30,38,38,38,26,26,26,15,22,38,38,762.6,762.9,762.6,705.2,30,30,30,29,30,29,10,10,10,18,18,17,3,NNE,NNE,0.8,6,N,30,29,29,0.8,29,29,29,28,32,32,31,0,0,815,835,17.53,8,8,0.8,0,0.119,21,26,18,20,26,33,30,46,37,37,36,25,26,24,13,14,13,17,18,17,36,37
2/22/2024 13:45,38,38,38,25,26,25,15,22,38,38,762.5,762.6,762.4,705,30,30,30,28,29,28,10,10,10,18,18,17,4,NE,NNE,1.1,10,N,30,30,29,--,29,28,29,28,31,32,31,0,0,790,805,16.99,7,8,0.8,0,0.121,22,27,19,22,27,34,30,45,36,37,36,24,26,24,13,14,13,17,18,17,36,36
2/22/2024 14:00,38,38,38,25,26,25,15,22,38,38,762.2,762.5,762.2,704.8,30,31,30,28,29,28,10,10,9,18,18,17,3,NE,NNE,0.7,7,NNE,30,30,29,--,29,29,29,28,32,32,31,0,0,782,800,16.81,7,8,0.8,0,0.124,22,26,19,22,28,33,31,44,37,37,36,25,25,24,13,14,13,17,18,17,36,37
2/22/2024 14:15,38,38,38,25,25,25,15,22,38,39,762.1,762.2,761.9,704.6,31,31,31,27,28,25,10,10,9,18,18,18,4,ENE,NE,1,11,N,31,30,30,--,30,29,30,29,32,32,32,0,0,754,782,16.21,7,7,0.7,0,0.131,21,26,18,22,26,33,30,46,37,37,36,24,25,23,13,13,12,17,17,16,36,36
2/22/2024 14:30,39,39,38,25,25,25,15,22,39,39,761.8,762,761.8,704.4,31,31,31,27,28,27,10,10,9,18,18,18,2,NE,NE,0.5,7,NE,31,30,30,0.7,30,30,30,29,33,33,31,0,0,720,738,15.49,6,6,0.7,0,0.129,20,25,18,21,26,31,28,44,37,37,36,24,25,23,13,13,12,17,17,16,36,36
2/22/2024 14:45,39,39,39,25,25,25,15,23,39,39,761.7,761.7,761.6,704.3,31,31,31,24,27,24,9,10,8,18,18,17,2,NW,N,0.4,5,NW,31,31,30,--,30,30,30,30,33,33,33,0,0,699,712,15.03,6,6,0.6,0,0.134,21,26,18,21,26,32,30,43,37,38,37,22,25,21,12,14,12,16,18,16,37,37
2/22/2024 15:00,39,39,39,25,25,25,15,23,39,39,761.4,761.6,761.4,704.1,31,32,31,27,27,24,9,10,9,18,18,18,3,ENE,ENE,0.9,8,ENE,30,30,29,--,30,29,30,29,31,33,31,0,0,653,682,14.05,6,6,0.6,0,0.133,20,24,17,21,25,30,27,37,37,38,36,24,24,22,12,13,12,16,17,16,36,37
2/22/2024 15:15,39,39,39,24,25,24,15,23,39,39,761.3,761.4,761.3,703.9,30,31,30,27,28,27,10,10,9,18,18,17,4,NNE,NNE,1,8,ENE,30,30,29,--,29,29,29,28,31,31,30,0,0,608,624,13.08,5,5,0.5,0,0.126,19,24,17,21,24,30,27,38,37,37,36,24,24,23,13,13,12,17,17,16,36,36
2/22/2024 15:30,39,39,39,24,24,24,15,22,39,39,761.1,761.3,761.1,703.8,31,31,31,26,27,26,9,10,9,18,18,18,2,NNE,NE,0.6,5,NNE,31,30,30,0.6,30,30,30,29,32,32,31,0,0,573,591,12.33,4,5,0.5,0,0.129,19,24,17,20,24,30,26,41,37,37,37,23,24,22,13,13,12,17,17,16,36,37
2/22/2024 15:45,39,39,39,24,24,24,15,22,39,39,761.1,761.1,761.1,703.8,31,32,31,26,26,25,10,10,9,18,18,18,3,N,NE,0.6,7,N,31,31,30,--,30,30,30,30,31,32,31,0,0,522,552,11.23,4,4,0.4,0,0.136,19,24,16,20,23,30,26,40,37,38,37,23,24,22,13,13,12,17,17,16,37,37
2/22/2024 16:00,38,39,38,24,24,24,14,22,38,39,761.2,761.2,761.1,703.8,31,31,31,28,28,26,10,10,9,18,18,18,4,N,NNE,1.1,8,N,31,30,29,--,30,29,30,29,30,31,30,0,0,475,499,10.21,3,4,0.4,0,0.131,19,25,17,20,24,31,26,39,37,38,37,24,24,23,13,13,13,17,17,17,36,37
2/22/2024 16:15,38,38,38,24,24,24,14,22,38,38,761.3,761.3,761.2,703.9,31,31,31,27,28,27,10,10,10,18,18,18,3,N,N,0.7,6,N,31,31,30,--,30,30,30,29,31,31,30,0,0,418,445,8.99,3,3,0.3,0,0.133,19,25,17,21,24,31,26,35,37,37,37,24,25,23,13,14,13,17,18,17,37,37
2/22/2024 16:30,38,38,38,25,25,24,14,22,37,38,761.4,761.4,761.3,704,31,31,31,27,28,27,10,10,10,18,18,18,4,NNE,NNE,0.9,7,NNE,31,31,30,0.4,30,29,30,29,30,31,30,0,0,358,388,7.71,2,3,0.2,0,0.132,20,25,17,21,25,31,28,44,37,37,37,24,24,24,13,14,13,17,17,17,36,37
2/22/2024 16:45,37,38,37,25,25,25,14,22,37,37,761.3,761.4,761.3,704,31,31,31,28,28,27,10,10,10,18,18,18,4,NNE,NNE,0.9,7,N,30,30,29,--,29,29,29,29,29,30,29,0,0,298,320,6.41,2,2,0.2,0,0.129,21,28,18,23,26,35,29,44,37,37,36,24,25,24,13,13,13,17,17,17,35,36
2/22/2024 17:00,37,37,37,25,25,25,14,21,36,37,761.5,761.5,761.3,704.1,31,31,30,28,28,28,10,10,10,18,18,18,4,NNE,NNE,0.9,8,NNE,31,30,29,--,29,29,29,29,29,29,29,0,0,248,274,5.33,1,2,0.2,0,0.127,21,30,19,22,26,37,29,46,36,36,35,25,25,24,13,13,12,17,17,16,35,35
2/22/2024 17:15,36,37,36,25,25,25,13,21,36,36,761.5,761.5,761.5,704.2,30,31,30,29,29,27,10,10,10,18,18,18,4,NNE,NNE,1.1,8,NNE,30,30,29,--,29,28,29,28,28,29,28,0,0,197,218,4.23,1,1,0.1,0,0.126,20,26,18,21,25,32,28,41,36,36,35,26,26,25,13,13,12,17,17,16,34,35
2/22/2024 17:30,36,36,36,26,26,25,13,21,35,36,761.7,761.7,761.5,704.3,30,30,30,30,30,29,10,10,10,17,18,17,6,NE,NE,1.4,8,NE,29,29,28,0.3,29,28,28,28,27,28,27,0,0,140,169,3.02,1,1,0.1,0,0.119,21,26,18,22,26,33,29,47,34,35,34,27,27,26,12,13,12,16,17,16,33,34
2/22/2024 17:45,35,36,35,26,26,26,13,21,34,35,761.8,761.8,761.6,704.4,29,30,29,30,30,29,10,10,10,17,18,17,5,NE,NE,1.3,8,ENE,28,28,28,--,28,27,28,27,26,27,26,0,0,85,111,1.83,0,1,0,0,0.115,20,27,17,21,24,34,27,46,33,34,33,28,28,27,12,12,12,16,16,16,32,33
2/22/2024 18:00,35,35,35,27,27,26,13,20,34,34,762.1,762.1,761.8,704.7,29,29,29,30,30,29,9,10,9,17,17,17,4,NE,NE,1,8,NNE,29,28,28,--,28,27,28,27,26,27,26,0,0,43,60,0.93,0,0,0,0,0.113,19,25,17,20,24,31,26,39,33,33,33,28,28,27,12,12,12,16,16,16,32,32
2/22/2024 18:15,34,35,34,27,27,27,12,20,33,34,762.2,762.2,762.1,704.8,29,29,29,31,31,30,10,10,9,17,17,17,4,NNE,NNE,1,6,NNE,28,28,28,--,28,27,28,27,26,26,26,0,0,18,28,0.39,0,0,0,0,0.11,22,27,18,22,27,34,31,48,32,33,32,29,29,28,12,12,12,16,16,16,31,32
2/22/2024 18:30,34,34,34,28,28,27,12,20,33,33,762.3,762.3,762.2,704.9,29,29,28,32,32,31,10,10,10,17,17,17,3,NNE,NNE,0.8,6,NNE,28,28,27,0.1,28,27,27,27,26,26,26,0,0,3,9,0.05,0,0,0,0,0.107,24,31,20,24,30,39,34,48,32,32,31,30,30,29,12,12,12,16,16,16,30,31
2/22/2024 18:45,33,34,33,28,28,27,12,20,32,33,762.4,762.4,762.3,705,28,28,28,32,32,32,10,10,10,17,17,17,3,NNE,NNE,0.7,5,NNE,28,28,27,--,27,27,27,27,26,26,26,0,0,0,0,0,0,0,0,0,0.103,24,29,21,23,30,36,34,47,31,32,31,30,30,30,12,12,12,16,16,16,30,30
2/22/2024 19:00,33,33,33,28,28,28,12,19,31,32,762.5,762.5,762.4,705.1,28,28,28,33,34,32,10,10,10,17,17,17,2,NNE,NNE,0.5,4,NE,28,28,27,--,27,27,27,27,26,26,25,0,0,0,0,0,0,0,0,0,0.1,25,30,21,26,32,38,37,49,31,31,31,31,31,30,12,12,12,16,16,16,30,30
2/22/2024 19:15,32,33,32,29,29,28,12,19,31,31,762.7,762.7,762.5,705.3,28,28,27,36,36,34,11,11,10,17,17,17,2,NE,NE,0.5,3,NE,27,27,26,--,27,26,27,26,25,26,25,0,0,0,0,0,0,0,0,0,0.096,27,31,23,27,34,39,40,49,31,31,31,32,32,31,12,12,12,16,16,16,30,30
2/22/2024 19:30,32,32,32,29,29,29,12,19,31,31,762.9,762.9,762.7,705.5,27,27,27,36,37,36,11,11,11,17,17,17,2,NNE,NNE,0.4,3,NE,27,27,26,0,26,26,26,26,25,25,25,0,0,0,0,0,0,0,0,0,0.092,29,35,25,29,37,44,46,58,31,31,31,33,33,32,12,13,12,16,16,16,30,30
2/22/2024 19:45,31,32,31,30,30,29,12,19,30,31,762.9,762.9,762.9,705.5,27,27,27,38,38,36,11,11,11,17,17,17,2,NNE,NNE,0.4,3,NNE,27,27,26,--,26,26,26,26,25,25,25,0,0,0,0,0,0,0,0,0,0.089,32,37,27,30,40,46,49,60,30,31,30,33,34,33,12,13,12,16,16,16,29,30
2/22/2024 20:00,31,31,31,30,30,30,12,19,30,30,763,763,762.9,705.6,27,27,27,38,38,38,11,11,11,17,17,17,2,NNE,NNE,0.4,3,NNE,27,27,26,--,26,26,26,26,25,25,24,0,0,0,0,0,0,0,0,0,0.087,32,37,27,30,40,46,51,62,30,30,30,34,34,33,12,12,12,16,16,16,29,29
2/22/2024 20:15,31,31,31,31,31,30,12,19,30,30,763.1,763.1,763,705.7,27,27,26,39,39,38,11,11,11,17,17,17,2,NNE,NNE,0.4,4,NNE,26,26,26,--,26,26,26,26,24,25,24,0,0,0,0,0,0,0,0,0,0.086,32,35,27,29,40,44,50,58,30,30,30,34,35,34,12,12,12,16,16,16,29,29
2/22/2024 20:30,31,31,31,31,31,31,12,19,30,30,763.2,763.2,763.1,705.7,26,26,26,38,39,38,11,11,11,17,17,17,2,NNE,NNE,0.5,3,NNE,26,26,26,0,26,26,26,26,24,24,24,0,0,0,0,0,0,0,0,0,0.084,31,36,26,29,38,45,48,57,30,30,29,35,35,34,13,13,12,16,16,16,29,29
2/22/2024 20:45,31,31,31,32,32,31,12,19,30,30,763.3,763.3,763.1,705.8,26,26,26,39,39,38,11,11,11,17,17,17,2,NNE,NNE,0.5,4,N,26,26,26,--,26,26,26,26,24,24,24,0,0,0,0,0,0,0,0,0,0.084,29,34,25,28,37,43,45,58,29,29,29,36,36,35,12,13,12,16,16,16,28,29
2/22/2024 21:00,31,31,31,32,32,31,12,19,30,30,763.4,763.4,763.3,705.9,26,26,26,39,39,39,11,11,11,17,17,17,2,NNE,NNE,0.4,2,NNE,26,26,25,--,26,25,26,25,24,24,24,0,0,0,0,0,0,0,0,0,0.081,32,36,27,29,40,45,50,63,29,29,29,36,36,36,13,13,12,16,16,16,28,29
2/22/2024 21:15,31,31,31,32,32,32,12,19,29,30,763.4,763.4,763.4,705.9,26,26,26,38,39,38,11,11,10,17,17,16,2,NNE,NNE,0.4,2,NNE,26,26,25,--,25,25,25,25,24,24,24,0,0,0,0,0,0,0,0,0,0.08,32,36,27,30,40,45,51,64,29,29,29,36,37,36,12,13,12,16,16,16,28,28
